Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QW,QX,QY,QZ,AltFilt,VelFilt,AccVertLiq,Tilt,Pressao,Servo,Gain1,Gain2,Estado
117738,-0.047,0.031,1.002,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0125,-0.0257,-0.1104,21.61,1.28,0.040,3.3,96032.0,0.00,0.000,0.000,3
117758,-0.049,0.031,1.002,-0.122,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0259,-0.1104,21.61,1.28,0.036,3.3,96031.4,0.00,0.000,0.000,3
117778,-0.048,0.030,1.002,-0.122,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0124,-0.0257,-0.1103,21.61,1.28,0.035,3.3,96036.9,0.00,0.000,0.000,3
117798,-0.051,0.032,1.002,-0.122,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0125,-0.0261,-0.1103,21.61,1.28,0.037,3.3,96034.9,0.00,0.000,0.000,3
117818,-0.051,0.030,1.000,-0.061,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0123,-0.0264,-0.1103,21.61,1.28,0.022,3.3,96034.2,0.00,0.000,0.000,3
117838,-0.050,0.030,1.002,0.000,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0122,-0.0264,-0.1103,21.61,1.28,0.036,3.3,96032.1,0.00,0.000,0.000,3
117858,-0.051,0.032,1.001,0.000,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0266,-0.1104,21.61,1.28,0.032,3.4,96029.9,0.00,0.000,0.000,3
117878,-0.048,0.032,1.003,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0126,-0.0263,-0.1104,21.61,1.28,0.045,3.3,96032.7,0.00,0.000,0.000,3
117898,-0.049,0.032,0.999,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0128,-0.0263,-0.1104,21.61,1.28,0.003,3.4,96029.9,0.00,0.000,0.000,3
117918,-0.047,0.031,1.000,-0.122,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0128,-0.0260,-0.1103,21.61,1.28,0.016,3.3,96035.5,0.00,0.000,0.000,3
117938,-0.049,0.030,1.003,-0.061,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0125,-0.0260,-0.1103,21.61,1.28,0.045,3.3,96032.0,0.00,0.000,0.000,3
117958,-0.049,0.031,1.002,-0.061,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0124,-0.0260,-0.1103,21.61,1.28,0.040,3.3,96031.3,0.00,0.000,0.000,3
117978,-0.049,0.029,1.002,-0.122,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0122,-0.0260,-0.1103,21.61,1.28,0.035,3.3,96033.4,0.00,0.000,0.000,3
117998,-0.049,0.031,1.005,-0.122,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0259,-0.1103,21.61,1.28,0.064,3.3,96033.4,0.00,0.000,0.000,3
118018,-0.049,0.032,0.999,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0261,-0.1103,21.62,1.28,0.003,3.3,96034.9,0.00,0.000,0.000,3
118038,-0.050,0.032,1.001,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0126,-0.0263,-0.1103,21.62,1.28,0.032,3.3,96032.1,0.00,0.000,0.000,3
118058,-0.048,0.030,1.003,-0.122,0.061,0.183,-60.264,255.394,153.356,0.9935,0.0124,-0.0261,-0.1103,21.62,1.28,0.049,3.3,96035.4,0.00,0.000,0.000,3
118078,-0.049,0.029,1.002,-0.122,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0122,-0.0261,-0.1103,21.62,1.28,0.040,3.3,96035.4,0.00,0.000,0.000,3
118098,-0.048,0.029,1.002,-0.061,0.183,0.366,-60.264,255.394,153.356,0.9935,0.0120,-0.0259,-0.1103,21.62,1.28,0.035,3.3,96033.4,0.00,0.000,0.000,3
118118,-0.047,0.030,1.002,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0121,-0.0257,-0.1104,21.62,1.28,0.039,3.3,96031.4,0.00,0.000,0.000,3
118138,-0.049,0.030,1.003,-0.061,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0121,-0.0258,-0.1104,21.62,1.28,0.050,3.3,96031.4,0.00,0.000,0.000,3
118158,-0.049,0.031,1.000,-0.122,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0259,-0.1104,21.62,1.28,0.021,3.3,96034.8,0.00,0.000,0.000,3
118178,-0.049,0.031,1.001,0.000,0.183,0.183,-60.264,255.394,153.356,0.9935,0.0124,-0.0260,-0.1104,21.62,1.28,0.026,3.3,96033.4,0.00,0.000,0.000,3
118198,-0.048,0.031,1.001,-0.183,0.122,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0258,-0.1104,21.62,1.28,0.030,3.3,96036.2,0.00,0.000,0.000,3
118218,-0.049,0.029,1.001,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0122,-0.0258,-0.1104,21.62,1.28,0.030,3.3,96034.8,0.00,0.000,0.000,3
118238,-0.049,0.030,1.004,0.000,0.183,0.122,-60.264,255.394,153.356,0.9935,0.0121,-0.0259,-0.1103,21.62,1.28,0.054,3.3,96034.8,0.00,0.000,0.000,3
118258,-0.051,0.030,1.000,-0.122,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0121,-0.0263,-0.1104,21.62,1.28,0.017,3.3,96034.8,0.00,0.000,0.000,3
118278,-0.049,0.030,1.001,-0.183,0.122,0.183,-60.264,255.394,153.356,0.9935,0.0121,-0.0262,-0.1104,21.62,1.28,0.026,3.3,96030.6,0.00,0.000,0.000,3
118298,-0.048,0.032,1.001,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0124,-0.0261,-0.1104,21.62,1.28,0.026,3.3,96029.9,0.00,0.000,0.000,3
118318,-0.048,0.030,1.003,0.000,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0258,-0.1104,21.62,1.28,0.044,3.3,96029.2,0.00,0.000,0.000,3
118338,-0.049,0.029,1.003,-0.061,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0120,-0.0259,-0.1104,21.62,1.28,0.045,3.3,96033.4,0.00,0.000,0.000,3
118358,-0.049,0.029,1.002,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0119,-0.0260,-0.1104,21.63,1.28,0.040,3.3,96034.8,0.00,0.000,0.000,3
118378,-0.049,0.033,1.005,-0.061,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0260,-0.1104,21.63,1.28,0.065,3.3,96034.1,0.00,0.000,0.000,3
118398,-0.047,0.030,0.998,-0.061,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0123,-0.0258,-0.1104,21.63,1.28,-0.004,3.3,96031.9,0.00,0.000,0.000,3
118418,-0.048,0.031,1.003,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0124,-0.0257,-0.1104,21.63,1.28,0.050,3.3,96035.5,0.00,0.000,0.000,3
118438,-0.048,0.032,1.001,-0.061,0.122,0.183,-60.264,255.394,153.356,0.9935,0.0126,-0.0258,-0.1104,21.63,1.28,0.031,3.3,96034.1,0.00,0.000,0.000,3
118458,-0.047,0.030,1.000,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0125,-0.0256,-0.1104,21.63,1.28,0.015,3.3,96033.4,0.00,0.000,0.000,3
118478,-0.050,0.029,1.003,-0.183,0.122,0.183,-60.264,255.394,153.356,0.9935,0.0122,-0.0258,-0.1103,21.63,1.28,0.045,3.3,96031.4,0.00,0.000,0.000,3
118498,-0.046,0.033,1.004,-0.061,0.122,0.183,-60.264,255.394,153.356,0.9935,0.0126,-0.0255,-0.1104,21.63,1.28,0.054,3.3,96035.4,0.00,0.000,0.000,3
118518,-0.049,0.029,1.002,-0.122,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0256,-0.1103,21.63,1.28,0.035,3.3,96034.1,0.00,0.000,0.000,3
118538,-0.049,0.033,1.000,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0126,-0.0259,-0.1104,21.63,1.28,0.022,3.3,96034.2,0.00,0.000,0.000,3
118558,-0.047,0.028,1.003,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0122,-0.0256,-0.1104,21.63,1.28,0.044,3.3,96034.8,0.00,0.000,0.000,3
118578,-0.048,0.031,1.002,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0256,-0.1104,21.63,1.28,0.035,3.3,96031.3,0.00,0.000,0.000,3
118598,-0.048,0.032,1.001,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0125,-0.0256,-0.1104,21.63,1.28,0.026,3.3,96032.8,0.00,0.000,0.000,3
118618,-0.048,0.030,1.002,-0.061,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0123,-0.0256,-0.1103,21.63,1.28,0.040,3.3,96030.6,0.00,0.000,0.000,3
118638,-0.050,0.031,1.000,0.000,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0124,-0.0259,-0.1103,21.63,1.28,0.022,3.3,96037.7,0.00,0.000,0.000,3
118658,-0.051,0.032,1.003,-0.183,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0125,-0.0262,-0.1103,21.63,1.28,0.051,3.3,96032.0,0.00,0.000,0.000,3
118678,-0.050,0.030,0.999,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0263,-0.1103,21.63,1.28,0.002,3.3,96032.8,0.00,0.000,0.000,3
118698,-0.048,0.032,1.001,-0.061,0.183,0.183,-60.264,255.394,153.356,0.9935,0.0126,-0.0262,-0.1103,21.63,1.28,0.031,3.3,96032.1,0.00,0.000,0.000,3
118718,-0.049,0.030,0.999,-0.061,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0262,-0.1103,21.64,1.28,0.007,3.3,96031.4,0.00,0.000,0.000,3
118738,-0.045,0.030,1.000,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0124,-0.0257,-0.1103,21.64,1.27,0.015,3.3,96031.3,0.00,0.000,0.000,3
118758,-0.048,0.032,1.000,-0.122,0.061,0.305,-60.264,255.394,153.356,0.9935,0.0127,-0.0257,-0.1103,21.64,1.27,0.017,3.3,96031.4,0.00,0.000,0.000,3
118778,-0.048,0.031,1.001,-0.122,0.244,0.183,-60.264,255.394,153.356,0.9935,0.0126,-0.0257,-0.1103,21.64,1.27,0.030,3.3,96034.2,0.00,0.000,0.000,3
118798,-0.049,0.031,1.002,0.000,0.183,0.183,-60.264,255.394,153.356,0.9935,0.0126,-0.0259,-0.1103,21.64,1.27,0.041,3.3,96032.7,0.00,0.000,0.000,3
118818,-0.050,0.029,1.003,-0.122,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0122,-0.0260,-0.1103,21.64,1.27,0.045,3.3,96034.1,0.00,0.000,0.000,3
118838,-0.049,0.030,1.001,-0.061,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0121,-0.0261,-0.1103,21.64,1.27,0.026,3.3,96032.0,0.00,0.000,0.000,3
118858,-0.049,0.031,0.999,0.000,0.122,0.122,-60.264,255.394,153.356,0.9935,0.0123,-0.0260,-0.1103,21.64,1.27,0.007,3.3,96032.8,0.00,0.000,0.000,3
118878,-0.048,0.033,1.003,0.000,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0126,-0.0260,-0.1103,21.64,1.27,0.045,3.3,96031.2,0.00,0.000,0.000,3
118898,-0.049,0.031,1.000,-0.061,0.305,0.244,-60.264,255.394,153.356,0.9935,0.0126,-0.0261,-0.1103,21.64,1.27,0.021,3.3,96034.2,0.00,0.000,0.000,3
118918,-0.049,0.030,1.003,-0.122,0.305,0.244,-60.264,255.394,153.356,0.9935,0.0124,-0.0261,-0.1103,21.64,1.27,0.045,3.3,96029.3,0.00,0.000,0.000,3
118938,-0.049,0.031,1.001,-0.061,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0261,-0.1103,21.64,1.27,0.026,3.3,96034.9,0.00,0.000,0.000,3
118958,-0.048,0.031,1.000,0.000,0.122,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0260,-0.1103,21.64,1.27,0.021,3.3,96032.1,0.00,0.000,0.000,3
118978,-0.049,0.029,1.002,-0.061,0.183,0.183,-60.264,255.394,153.356,0.9935,0.0122,-0.0260,-0.1103,21.64,1.27,0.040,3.3,96028.5,0.00,0.000,0.000,3
118998,-0.048,0.032,1.003,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0125,-0.0259,-0.1103,21.64,1.27,0.045,3.3,96031.4,0.00,0.000,0.000,3
119018,-0.051,0.031,1.000,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0124,-0.0262,-0.1103,21.64,1.27,0.022,3.3,96029.2,0.00,0.000,0.000,3
119038,-0.050,0.029,1.002,-0.061,0.122,0.305,-60.264,255.394,153.356,0.9935,0.0122,-0.0263,-0.1103,21.65,1.27,0.035,3.3,96031.4,0.00,0.000,0.000,3
119058,-0.050,0.030,1.003,0.000,0.183,0.305,-60.264,255.394,153.356,0.9935,0.0122,-0.0264,-0.1103,21.65,1.27,0.050,3.3,96029.3,0.00,0.000,0.000,3
119078,-0.051,0.032,1.004,0.000,0.244,0.305,-60.264,255.394,153.356,0.9935,0.0125,-0.0266,-0.1104,21.65,1.27,0.056,3.4,96034.2,0.00,0.000,0.000,3
119098,-0.049,0.030,1.002,-0.061,0.244,0.244,-60.264,255.394,153.356,0.9935,0.0123,-0.0264,-0.1104,21.65,1.27,0.040,3.3,96031.4,0.00,0.000,0.000,3
119118,-0.049,0.029,1.005,-0.122,0.183,0.183,-60.264,255.394,153.356,0.9935,0.0120,-0.0263,-0.1104,21.65,1.27,0.064,3.3,96032.8,0.00,0.000,0.000,3
119138,-0.049,0.030,1.005,0.000,0.122,0.305,-60.264,255.394,153.356,0.9935,0.0121,-0.0261,-0.1104,21.65,1.28,0.069,3.3,96032.8,0.00,0.000,0.000,3
119158,-0.049,0.031,1.004,-0.061,0.122,0.183,-60.264,255.394,153.356,0.9935,0.0122,-0.0261,-0.1104,21.65,1.28,0.060,3.3,96031.3,0.00,0.000,0.000,3
119178,-0.049,0.029,1.003,-0.122,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0120,-0.0260,-0.1104,21.65,1.28,0.045,3.3,96031.3,0.00,0.000,0.000,3
119198,-0.049,0.031,1.004,-0.061,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0122,-0.0261,-0.1104,21.65,1.28,0.060,3.3,96032.0,0.00,0.000,0.000,3
119218,-0.048,0.030,1.000,0.000,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0122,-0.0259,-0.1104,21.65,1.28,0.016,3.3,96034.1,0.00,0.000,0.000,3
119238,-0.050,0.030,1.002,0.000,0.061,0.183,-60.264,255.394,153.356,0.9935,0.0121,-0.0261,-0.1104,21.65,1.28,0.036,3.3,96032.0,0.00,0.000,0.000,3
119258,-0.050,0.029,1.000,-0.061,0.183,0.244,-60.264,255.394,153.356,0.9935,0.0119,-0.0263,-0.1104,21.65,1.28,0.017,3.3,96032.8,0.00,0.000,0.000,3
119278,-0.050,0.031,1.004,-0.061,0.122,0.244,-60.264,255.394,153.356,0.9935,0.0121,-0.0263,-0.1104,21.65,1.28,0.060,3.3,96028.5,0.00,0.000,0.000,3
119298,-0.049,0.029,1.001,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9935,0.0116,-0.0263,-0.1099,21.65,1.28,0.030,3.3,96031.3,0.00,0.000,0.000,3
119318,-0.049,0.032,0.998,-0.122,0.183,0.183,-60.264,274.412,147.676,0.9936,0.0117,-0.0263,-0.1092,21.65,1.28,-0.002,3.3,96035.6,0.00,0.000,0.000,3
119338,-0.048,0.030,1.000,-0.122,0.305,0.244,-60.264,274.412,147.676,0.9937,0.0115,-0.0261,-0.1086,21.65,1.27,0.011,3.3,96034.9,0.00,0.000,0.000,3
119358,-0.049,0.030,1.001,0.000,0.244,0.183,-60.264,274.412,147.676,0.9937,0.0113,-0.0261,-0.1081,21.66,1.27,0.030,3.3,96030.0,0.00,0.000,0.000,3
119378,-0.050,0.032,1.002,-0.122,0.122,0.183,-60.264,274.412,147.676,0.9938,0.0115,-0.0262,-0.1076,21.66,1.27,0.036,3.3,96029.3,0.00,0.000,0.000,3
119398,-0.048,0.029,0.999,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9938,0.0113,-0.0260,-0.1071,21.66,1.27,0.006,3.2,96034.8,0.00,0.000,0.000,3
119418,-0.050,0.029,1.002,0.000,0.122,0.244,-60.264,274.412,147.676,0.9939,0.0112,-0.0262,-0.1067,21.66,1.27,0.040,3.3,96029.9,0.00,0.000,0.000,3
119438,-0.050,0.030,0.998,-0.122,0.183,0.244,-60.264,274.412,147.676,0.9939,0.0113,-0.0264,-0.1063,21.66,1.27,-0.007,3.3,96031.4,0.00,0.000,0.000,3
119458,-0.049,0.032,1.003,0.000,0.244,0.244,-60.264,274.412,147.676,0.9939,0.0117,-0.0263,-0.1060,21.66,1.27,0.045,3.3,96032.0,0.00,0.000,0.000,3
119478,-0.048,0.031,1.004,-0.061,0.244,0.244,-60.264,274.412,147.676,0.9940,0.0118,-0.0260,-0.1057,21.66,1.27,0.054,3.3,96034.9,0.00,0.000,0.000,3
119498,-0.049,0.030,0.998,0.000,0.244,0.244,-60.264,274.412,147.676,0.9940,0.0118,-0.0260,-0.1054,21.66,1.27,-0.003,3.3,96033.5,0.00,0.000,0.000,3
119518,-0.049,0.031,1.004,0.000,0.244,0.244,-60.264,274.412,147.676,0.9940,0.0119,-0.0261,-0.1051,21.66,1.27,0.055,3.3,96032.2,0.00,0.000,0.000,3
119538,-0.050,0.033,1.000,-0.122,0.183,0.244,-60.264,274.412,147.676,0.9941,0.0123,-0.0262,-0.1049,21.66,1.27,0.013,3.3,96031.4,0.00,0.000,0.000,3
119558,-0.048,0.032,1.001,0.000,0.183,0.244,-60.264,274.412,147.676,0.9941,0.0125,-0.0261,-0.1046,21.66,1.27,0.026,3.3,96034.9,0.00,0.000,0.000,3
119578,-0.050,0.029,1.003,-0.061,0.061,0.244,-60.264,274.412,147.676,0.9941,0.0121,-0.0261,-0.1044,21.66,1.27,0.045,3.3,96034.9,0.00,0.000,0.000,3
119598,-0.048,0.030,1.003,0.000,0.183,0.183,-60.264,274.412,147.676,0.9941,0.0120,-0.0259,-0.1042,21.66,1.27,0.044,3.3,96037.0,0.00,0.000,0.000,3
119618,-0.050,0.029,1.004,0.000,0.183,0.305,-60.264,274.412,147.676,0.9942,0.0118,-0.0261,-0.1041,21.66,1.27,0.055,3.3,96032.0,0.00,0.000,0.000,3
119638,-0.048,0.030,1.002,-0.183,0.305,0.183,-60.264,274.412,147.676,0.9942,0.0120,-0.0260,-0.1040,21.66,1.27,0.040,3.3,96030.7,0.00,0.000,0.000,3
119658,-0.048,0.030,1.000,0.000,0.122,0.244,-60.264,274.412,147.676,0.9942,0.0121,-0.0257,-0.1039,21.66,1.27,0.020,3.3,96029.4,0.00,0.000,0.000,3
119678,-0.049,0.030,1.001,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9942,0.0120,-0.0259,-0.1038,21.66,1.27,0.031,3.3,96031.3,0.00,0.000,0.000,3
119698,-0.048,0.031,1.001,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9942,0.0122,-0.0258,-0.1037,21.66,1.27,0.030,3.3,96032.0,0.00,0.000,0.000,3
119718,-0.050,0.031,1.002,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9942,0.0123,-0.0260,-0.1036,21.66,1.27,0.041,3.3,96031.4,0.00,0.000,0.000,3
119738,-0.051,0.031,1.002,-0.061,0.183,0.122,-60.264,274.412,147.676,0.9942,0.0123,-0.0263,-0.1035,21.67,1.27,0.041,3.3,96034.9,0.00,0.000,0.000,3
119758,-0.050,0.030,1.002,0.000,0.122,0.305,-60.264,274.412,147.676,0.9942,0.0123,-0.0264,-0.1034,21.67,1.27,0.036,3.3,96031.3,0.00,0.000,0.000,3
119778,-0.050,0.030,1.002,0.000,0.183,0.244,-60.264,274.412,147.676,0.9942,0.0122,-0.0264,-0.1034,21.67,1.27,0.040,3.3,96035.6,0.00,0.000,0.000,3
119798,-0.049,0.030,1.005,0.000,0.122,0.244,-60.264,274.412,147.676,0.9942,0.0122,-0.0261,-0.1034,21.67,1.27,0.069,3.3,96036.3,0.00,0.000,0.000,3
119818,-0.049,0.030,1.003,-0.061,0.183,0.305,-60.264,274.412,147.676,0.9942,0.0122,-0.0261,-0.1033,21.67,1.27,0.050,3.3,96031.2,0.00,0.000,0.000,3
119838,-0.051,0.030,1.000,-0.122,0.183,0.183,-60.264,274.412,147.676,0.9942,0.0121,-0.0263,-0.1033,21.67,1.27,0.022,3.3,96032.8,0.00,0.000,0.000,3
119858,-0.047,0.031,1.000,-0.061,0.244,0.244,-60.264,274.412,147.676,0.9942,0.0123,-0.0260,-0.1033,21.67,1.27,0.020,3.3,96035.6,0.00,0.000,0.000,3
119878,-0.049,0.031,1.000,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9942,0.0125,-0.0260,-0.1032,21.67,1.27,0.012,3.3,96034.9,0.00,0.000,0.000,3
119898,-0.049,0.030,1.005,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9942,0.0124,-0.0259,-0.1032,21.67,1.27,0.064,3.3,96031.4,0.00,0.000,0.000,3
119918,-0.049,0.030,1.001,0.000,0.244,0.244,-60.264,274.412,147.676,0.9942,0.0123,-0.0260,-0.1032,21.67,1.27,0.031,3.3,96034.3,0.00,0.000,0.000,3
119938,-0.048,0.029,1.001,0.000,0.244,0.244,-60.264,274.412,147.676,0.9943,0.0122,-0.0258,-0.1031,21.67,1.27,0.030,3.3,96030.7,0.00,0.000,0.000,3
119958,-0.050,0.030,1.003,-0.061,0.244,0.183,-60.264,274.412,147.676,0.9943,0.0121,-0.0260,-0.1031,21.67,1.27,0.050,3.3,96037.9,0.00,0.000,0.000,3
119978,-0.048,0.031,1.003,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0123,-0.0257,-0.1031,21.67,1.27,0.049,3.3,96032.1,0.00,0.000,0.000,3
119998,-0.049,0.031,1.002,0.000,0.061,0.244,-60.264,274.412,147.676,0.9943,0.0124,-0.0257,-0.1031,21.67,1.27,0.040,3.3,96031.4,0.00,0.000,0.000,3
120018,-0.049,0.032,1.003,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0127,-0.0259,-0.1031,21.67,1.27,0.046,3.3,96032.1,0.00,0.000,0.000,3
120038,-0.048,0.031,1.004,-0.061,0.183,0.183,-60.264,274.412,147.676,0.9943,0.0127,-0.0257,-0.1030,21.67,1.27,0.054,3.3,96028.6,0.00,0.000,0.000,3
120058,-0.049,0.032,1.001,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0129,-0.0259,-0.1030,21.67,1.27,0.027,3.3,96030.7,0.00,0.000,0.000,3
120078,-0.049,0.030,1.003,-0.061,0.122,0.305,-60.264,274.412,147.676,0.9943,0.0127,-0.0259,-0.1030,21.67,1.27,0.050,3.3,96029.3,0.00,0.000,0.000,3
120098,-0.047,0.031,1.003,-0.122,0.244,0.305,-60.264,274.412,147.676,0.9943,0.0127,-0.0256,-0.1030,21.67,1.27,0.044,3.3,96028.6,0.00,0.000,0.000,3
120118,-0.049,0.030,1.000,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0125,-0.0257,-0.1029,21.68,1.27,0.016,3.3,96031.4,0.00,0.000,0.000,3
120138,-0.051,0.031,1.001,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0126,-0.0261,-0.1029,21.68,1.27,0.027,3.3,96033.5,0.00,0.000,0.000,3
120158,-0.049,0.030,1.003,0.000,0.122,0.305,-60.264,274.412,147.676,0.9943,0.0125,-0.0260,-0.1029,21.68,1.27,0.050,3.3,96032.8,0.00,0.000,0.000,3
120178,-0.047,0.031,1.003,0.000,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0126,-0.0257,-0.1029,21.68,1.27,0.049,3.3,96032.8,0.00,0.000,0.000,3
120198,-0.049,0.032,1.000,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0128,-0.0258,-0.1029,21.68,1.27,0.017,3.3,96031.4,0.00,0.000,0.000,3
120218,-0.050,0.029,1.003,-0.061,0.244,0.244,-60.264,274.412,147.676,0.9943,0.0124,-0.0260,-0.1029,21.68,1.27,0.050,3.3,96032.8,0.00,0.000,0.000,3
120238,-0.050,0.033,1.002,-0.061,0.305,0.305,-60.264,274.412,147.676,0.9943,0.0129,-0.0263,-0.1029,21.68,1.27,0.042,3.4,96032.7,0.00,0.000,0.000,3
120258,-0.048,0.030,1.004,-0.061,0.122,0.183,-60.264,274.412,147.676,0.9943,0.0126,-0.0260,-0.1029,21.68,1.27,0.054,3.3,96030.7,0.00,0.000,0.000,3
120278,-0.048,0.030,1.000,0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0126,-0.0258,-0.1029,21.68,1.27,0.020,3.3,96032.1,0.00,0.000,0.000,3
120298,-0.049,0.033,1.004,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0129,-0.0258,-0.1029,21.68,1.27,0.060,3.3,96032.8,0.00,0.000,0.000,3
120318,-0.049,0.029,1.003,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0125,-0.0259,-0.1029,21.68,1.27,0.045,3.3,96033.5,0.00,0.000,0.000,3
120338,-0.050,0.030,1.002,-0.122,0.305,0.305,-60.264,274.412,147.676,0.9943,0.0125,-0.0261,-0.1029,21.68,1.27,0.041,3.3,96032.1,0.00,0.000,0.000,3
120358,-0.050,0.032,1.001,0.000,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0128,-0.0262,-0.1029,21.68,1.27,0.032,3.3,96031.4,0.00,0.000,0.000,3
120378,-0.048,0.032,1.001,-0.061,0.122,0.305,-60.264,274.412,147.676,0.9943,0.0130,-0.0260,-0.1029,21.68,1.27,0.031,3.3,96034.8,0.00,0.000,0.000,3
120398,-0.050,0.030,1.002,-0.122,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0126,-0.0261,-0.1029,21.68,1.27,0.040,3.3,96032.0,0.00,0.000,0.000,3
120418,-0.047,0.029,1.003,0.000,0.244,0.183,-60.264,274.412,147.676,0.9943,0.0124,-0.0257,-0.1028,21.68,1.27,0.049,3.3,96031.4,0.00,0.000,0.000,3
120438,-0.049,0.029,1.000,-0.061,0.122,0.244,-60.264,274.412,147.676,0.9943,0.0123,-0.0258,-0.1029,21.68,1.27,0.016,3.3,96033.5,0.00,0.000,0.000,3
120458,-0.047,0.031,1.002,-0.061,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0124,-0.0255,-0.1029,21.68,1.27,0.035,3.3,96031.4,0.00,0.000,0.000,3
120478,-0.048,0.033,1.004,-0.061,0.366,0.305,-60.264,274.412,147.676,0.9943,0.0128,-0.0256,-0.1029,21.68,1.27,0.055,3.3,96032.1,0.00,0.000,0.000,3
120498,-0.049,0.029,1.001,-0.061,0.244,0.183,-60.264,274.412,147.676,0.9943,0.0125,-0.0258,-0.1029,21.68,1.27,0.026,3.3,96034.9,0.00,0.000,0.000,3
120518,-0.047,0.031,1.003,-0.122,0.183,0.244,-60.264,274.412,147.676,0.9943,0.0126,-0.0254,-0.1029,21.69,1.27,0.049,3.3,96033.4,0.00,0.000,0.000,3
