preamble,status,dataID,timestamp,w_x,w_y,w_z,la_x,la_y,la_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,pressure,altitude,temperature,battery,co2,mp25,mp10,ozonio
JUPITERC,2,437,10526638,0,0,0,0.03515625,0.00390625,0,-8.890625,-3.57421875,0.36328125,39.8125,-1.625,-20.125,-8.9296875,-3.578125,0.3984375,904.7176514,-10.75933933,41.1256218,7.533269882,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526657,0,0,0,-0.00390625,0.00390625,-0.03515625,-8.89453125,-3.57421875,0.3984375,39.5,-1.3125,-21.5,-8.9296875,-3.578125,0.3984375,904.7075195,-10.664217,41.13435745,7.533307552,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526677,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.5,-1.3125,-21.5,-8.9296875,-3.5859375,0.390625,904.7180786,-10.76462364,41.12853622,7.533089638,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526697,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.0625,-2.3125,-20.0625,-8.9296875,-3.5859375,0.390625,904.7103271,-10.69064045,41.12603378,7.532893181,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526717,0,0,0,-0.00390625,0.01171875,0.0078125,-8.9296875,-3.61328125,0.3984375,39.25,-2.75,-21.5625,-8.9296875,-3.5859375,0.390625,904.6932373,-10.53210354,41.12924957,7.532464504,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526737,0,0,0,0.03515625,0.01171875,-0.02734375,-8.890625,-3.57421875,0.36328125,39.1875,-2.3125,-20.125,-8.9296875,-3.5859375,0.390625,904.713562,-10.72234726,41.12940979,7.532078743,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526757,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.8125,-2.375,-20.5625,-8.9296875,-3.5859375,0.390625,904.7241821,-10.82275391,41.13228989,7.531479359,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526777,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.5,-2.6875,-20.125,-8.9296875,-3.5859375,0.390625,904.7075195,-10.664217,41.13214493,7.54001379,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526797,0,0,0,-0.00390625,0.01171875,0.0078125,-8.9296875,-3.61328125,0.3984375,38.5,-4.0625,-20.1875,-8.9296875,-3.5859375,0.390625,904.6983643,-10.57966423,41.13201523,7.547442436,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526817,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.8125,-4.8125,-20.6875,-8.9296875,-3.5859375,0.390625,904.7194214,-10.77519321,41.13190079,7.555136681,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526837,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.875,-3.5,-21.125,-8.9296875,-3.5859375,0.390625,904.6981201,-10.57966423,41.13179779,7.560801506,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526857,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,37.6875,-4.375,-18.75,-8.9296875,-3.5859375,0.390625,904.7000732,-10.59551811,41.12896729,7.565899849,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526877,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.1875,-3.75,-21.0625,-8.9296875,-3.5859375,0.390625,904.713562,-10.72234726,41.13189316,7.570235729,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526897,0,0,0,0.03515625,0.01171875,0.0078125,-8.89453125,-3.57421875,0.3984375,39.1875,-3.0625,-20.1875,-8.9296875,-3.5859375,0.390625,904.7193604,-10.77519321,41.12905502,7.575398445,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526917,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.5,-3.4375,-20.625,-8.9296875,-3.5859375,0.390625,904.7286377,-10.85974598,41.12923431,7.579792976,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526937,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.875,-4.5,-21.25,-8.9296875,-3.5859375,0.390625,904.6935425,-10.53210354,41.12939835,7.582992077,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526957,0,0,0,0.03515625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,38.0625,-3.6875,-19.1875,-8.9296875,-3.578125,0.3984375,904.7196045,-10.77519321,41.1295433,7.58612299,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526977,0,0,0,0.03515625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.8125,-4.4375,-20.25,-8.9296875,-3.578125,0.3984375,904.7175903,-10.75933933,41.13240814,7.588436604,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10526997,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5625,-4.125,-20.1875,-8.9296875,-3.578125,0.3984375,904.699585,-10.5902338,41.13225174,7.591022968,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10527017,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5625,-3.75,-20.6875,-8.9296875,-3.578125,0.3984375,904.687561,-10.47925854,41.1321106,7.593350887,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10527037,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.875,-3.8125,-21.625,-8.9296875,-3.578125,0.3984375,904.7001343,-10.59551811,41.13198471,7.594942093,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10527057,0,0,0,0.03515625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.625,-4.1875,-21.1875,-8.9296875,-3.578125,0.3984375,904.7009888,-10.60608768,41.12913513,7.596626282,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,437,10527077,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.0625,-3.6875,-19.6875,-8.9296875,-3.578125,0.3984375,904.7103271,-10.69064045,41.13204193,7.598646164,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527097,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.25,-3.5,-21.625,-8.9296875,-3.578125,0.3984375,904.7074585,-10.664217,41.13465881,7.59189415,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527117,0,0,0,0.03515625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.1875,-3.0625,-20.1875,-8.9296875,-3.578125,0.3984375,904.7054443,-10.64836407,41.13701248,7.58531332,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527137,0,0,0,0.03515625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.5,-2.375,-21,-8.9296875,-3.578125,0.3984375,904.711792,-10.70649338,41.13639832,7.578130245,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527157,0,0,0,-0.00390625,0.00390625,0,-8.890625,-3.57421875,0.36328125,40.25,-3.125,-21.1875,-8.9296875,-3.578125,0.3984375,904.7166138,-10.74876976,41.13858032,7.572169781,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527177,0,0,0,-0.00390625,0.00390625,-0.03515625,-8.93359375,-3.57421875,0.3984375,38.8125,-3.4375,-20.1875,-8.9296875,-3.578125,0.3984375,904.6998291,-10.59551811,41.14054489,7.56730938,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527197,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5,-2.6875,-19.6875,-8.9296875,-3.578125,0.3984375,904.7297974,-10.87559891,41.13684082,7.561675072,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527217,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.75,-2.6875,-19.6875,-8.9296875,-3.578125,0.3984375,904.7058716,-10.64836407,41.13350677,7.557611942,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527237,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.8125,-2.375,-20.5625,-8.9296875,-3.578125,0.3984375,904.7058716,-10.64836407,41.13050842,7.553703308,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527257,0,0,0,-0.00390625,0.00390625,0,-8.9296875,-3.57421875,0.36328125,39.625,-2.4375,-22.0625,-8.9296875,-3.578125,0.3984375,904.7044678,-10.63779449,41.13327789,7.549681187,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527277,0,0,0,-0.00390625,0.00390625,-0.03515625,-8.9296875,-3.57421875,0.36328125,40.1875,-3.4375,-20.25,-8.9296875,-3.578125,0.3984375,904.7184448,-10.76462364,41.13303757,7.546313763,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527297,0,0,0,-0.00390625,0.00390625,-0.03515625,-8.89453125,-3.57421875,0.3984375,38.9375,-2.4375,-22,-8.9296875,-3.578125,0.3984375,904.677002,-10.37885189,41.13282013,7.543534756,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527317,0,0,0,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.5,-2.375,-20.625,-8.9296875,-3.578125,0.3984375,904.6813354,-10.42112827,41.13536072,7.541033745,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527337,0,0,0,0.03515625,0.00390625,0,-8.890625,-3.61328125,0.3984375,39.5,-2.375,-21.125,-8.9296875,-3.578125,0.3984375,904.6992798,-10.5902338,41.13764572,7.539286613,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527357,0,0,0,0.03515625,-0.02734375,0.0078125,-8.93359375,-3.57421875,0.3984375,39.1875,-3.0625,-20.1875,-8.9296875,-3.5859375,7.35E-38,0.125000149,904.7346191,-10.91787529,41.13696671,7.536706448,267.2062378,788.7039185,789.046936
JUPITERC,2,438,10527405,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.0625,-3,-19.625,-8.9296875,-3.5859375,0.390625,904.7166138,-10.74876976,41.13362122,7.535140514,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527424,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.5,-2.375,-20.5625,-8.9296875,-3.5859375,0.390625,904.7254028,-10.83332253,41.1360817,7.532218933,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527444,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.125,-2.6875,-20.5625,-8.9296875,-3.5859375,0.390625,904.7071533,-10.664217,41.13555908,7.53034544,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527464,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.875,-3.125,-20.6875,-8.9296875,-3.5859375,0.390625,904.7105103,-10.69592476,41.13508987,7.528407574,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527484,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.5625,-3.125,-21.125,-8.9296875,-3.5859375,0.390625,904.7228394,-10.80690002,41.13740158,7.527923584,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527504,0,0,0,-0.00390625,0.01171875,0.0078125,-8.890625,-3.61328125,0.3984375,38.0625,-2.3125,-20.0625,-8.9296875,-3.5859375,0.390625,904.7105103,-10.69592476,41.13948059,7.526983738,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527524,0,0,0,0.03515625,-0.02734375,0.0078125,-8.890625,-3.57421875,0.36328125,39.5,-2.6875,-20.1875,-8.9296875,-3.5859375,0.390625,904.713501,-10.72234726,41.14135361,7.525886059,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527544,0,0,0,0.03515625,0.01171875,-0.02734375,-8.89453125,-3.57421875,0.3984375,39.875,-1.6875,-21.5625,-8.9296875,-3.5859375,0.390625,904.7196045,-10.77519321,41.15126038,7.52691412,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527564,0.001953125,-0.001953125,0,0.03515625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,40.1875,-3.125,-20.6875,-8.9296875,-3.5859375,0.390625,904.7114868,-10.70120907,41.14921951,7.526578903,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527584,0.001953125,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.125,-1.6875,-21.375,-8.9296875,-3.5859375,0.390625,904.673584,-10.34714508,41.15011978,7.527537823,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527604,0.001953125,0.001953125,0.001953125,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,38.875,-2.0625,-21.5,-8.9296875,-3.5859375,0.390625,904.7180176,-10.76462364,41.1509285,7.527896881,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527624,0.00390625,0,0.001953125,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.5,-2.375,-21.125,-8.9296875,-3.5859375,0.390625,904.7318726,-10.89145279,41.1516571,7.527463913,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527644,0,-0.001953125,0.001953125,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.5625,-2.375,-20.625,-8.9296875,-3.5859375,0.390625,904.7058716,-10.64836407,41.14410782,7.52707386,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527664,0,0,0,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,39.625,-2.75,-21.5625,-8.9296875,-3.5859375,0.390625,904.7306519,-10.88088417,41.14278412,7.527479172,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527684,0.00390625,0,0.001953125,-0.00390625,0.01171875,0.0078125,-8.93359375,-3.57421875,0.3984375,41,-3.1875,-21.6875,-8.9296875,-3.578125,0.390625,904.7073975,-10.664217,41.14432526,7.526331902,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527704,0,0.001953125,0,-0.00390625,0.00390625,0.0078125,-8.89453125,-3.57421875,0.3984375,39.4375,-2.6875,-19.25,-8.9296875,-3.578125,0.390625,904.713501,-10.72234726,41.14845276,7.526055336,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527724,0.001953125,0,0.001953125,0.03515625,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,40.5625,-3.8125,-20.75,-8.9296875,-3.578125,0.390625,904.6890869,-10.49511147,41.14942932,7.52555418,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527744,0,0,0,-0.00390625,0.00390625,0.0078125,-8.93359375,-3.57421875,0.3984375,38.875,-3.125,-21.125,-8.9296875,-3.578125,0.3984375,904.6800537,-10.4105587,41.14210129,7.526111603,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527764,0,0,-0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.1875,-1.625,-20.5625,-8.9296875,-3.578125,0.3984375,904.701416,-10.60608768,41.14371109,7.534426689,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527784,0.001953125,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.75,-1.9375,-19.6875,-8.9296875,-3.578125,0.3984375,904.713623,-10.72234726,41.1396904,7.542666435,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527804,-0.001953125,0,0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.0625,-3,-19.1875,-8.9296875,-3.578125,0.3984375,904.6937256,-10.53738785,41.13607025,7.54957819,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527824,0,0,0,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.9375,-3.5,-21.625,-8.9296875,-3.578125,0.3984375,904.6696167,-10.31015301,41.1328125,7.556050301,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527844,-0.005859375,0.001953125,0,0.03515625,0.00390625,0,-8.9296875,-3.57421875,0.4375,40.25,-4.1875,-21.25,-8.9296875,-3.578125,0.3984375,904.6878662,-10.48454285,41.13809204,7.561623573,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527864,-0.001953125,0,0,-0.00390625,0.00390625,0.0390625,-8.93359375,-3.57421875,0.3984375,38.0625,-4.0625,-19.25,-8.9296875,-3.578125,0.3984375,904.6940308,-10.53738785,41.13463211,7.566135406,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527884,-0.001953125,0.001953125,0,-0.00390625,0.00390625,0,-8.890625,-3.57421875,0.36328125,39.875,-3.125,-21.1875,-8.9296875,-3.578125,0.3984375,904.7053833,-10.64307976,41.13698959,7.570951939,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527904,0.001953125,-0.001953125,0,0.03515625,0.00390625,-0.03515625,-8.93359375,-3.57421875,0.3984375,39.4375,-3.0625,-20.1875,-8.9296875,-3.578125,0.3984375,904.7196045,-10.77519321,41.13911057,7.575791359,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527924,-0.001953125,0.001953125,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.4375,-4.375,-18.875,-8.9296875,-3.578125,0.3984375,904.7041626,-10.63251019,41.14102173,7.579390526,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527944,-0.005859375,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,40.1875,-4.125,-19.8125,-8.9296875,-3.578125,0.3984375,904.6831055,-10.43698215,41.14274216,7.582881451,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527964,0,0,-0.00390625,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.5,-4.0625,-20.1875,-8.9296875,-3.578125,0.3984375,904.7302856,-10.87559891,41.14155197,7.586275578,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10527984,0,0,-0.00390625,-0.00390625,0.00390625,0,-8.890625,-3.61328125,0.3984375,39.875,-3.125,-20.6875,-8.9296875,-3.578125,0.3984375,904.6950073,-10.54795742,41.13774872,7.58907795,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10528004,0.001953125,0,0.001953125,0.03515625,-0.03515625,0,-8.93359375,-3.57421875,0.3984375,38.8125,-4.0625,-19.75,-8.9296875,-3.578125,0.3984375,904.7012939,-10.60608768,41.12885666,7.591852665,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10528024,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.8125,-4.8125,-20.25,-8.9296875,-3.578125,0.3984375,904.6870728,-10.47397423,41.12631989,7.594097614,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10528044,-0.001953125,0,0.001953125,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.4375,-3.375,-19.3125,-8.9296875,-3.578125,0.3984375,904.711853,-10.70649338,41.12950897,7.59637022,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,438,10528064,0.001953125,0,0.001953125,0.03515625,0.00390625,0,-8.9296875,-3.57421875,0.36328125,38.125,-3.4375,-20.125,-8.9296875,-3.578125,0.3984375,904.699646,-10.5902338,41.12964249,7.598667145,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528084,0,0,0.001953125,-0.00390625,-0.00390625,-0.03515625,-8.93359375,-3.57421875,0.3984375,39.8125,-4.4375,-19.375,-8.9296875,-3.5703125,0.3984375,904.6952515,-10.55324173,41.13249969,7.599726677,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528104,0,0,-0.00390625,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.5625,-3.8125,-21.625,-8.9296875,-3.578125,0.3984375,904.7258301,-10.83860779,41.13233566,7.592362404,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528124,-0.001953125,0,0.00390625,0.03515625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.25,-4.1875,-21.625,-8.9296875,-3.578125,0.3984375,904.7061768,-10.65364838,41.12945175,7.585230827,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528144,0,-0.001953125,9.19E-40,9.19E-40,-0.001953125,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,38.75,-2.25,-19.1875,-8.9296875,-3.578125,0.3984375,904.699707,-10.5902338,41.13232803,7.580324173,267.2062378,788.7039185
JUPITERC,2,439,10528193,0.001953125,-0.001953125,0.001953125,0.03515625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.5,-2.375,-20.625,-8.9296875,-3.578125,0.3984375,904.6812744,-10.42112827,41.1349144,7.574647903,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528212,0.001953125,0.001953125,0,0.02734375,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.8125,-2.3125,-20.125,-8.921875,-3.578125,0.3984375,904.6766357,-10.37885189,41.13998413,7.570044041,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528232,0,-0.001953125,-0.00390625,-0.01171875,0.00390625,0,-8.9296875,-3.57421875,0.36328125,39.75,-2.6875,-19.25,-8.921875,-3.578125,0.3984375,904.6827393,-10.43169785,41.13633728,7.566152096,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528252,0.00390625,0.001953125,0,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.125,-3,-19.25,-8.921875,-3.578125,0.3984375,904.7306519,-10.88088417,41.1385231,7.562649727,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528272,0.001953125,0.001953125,0,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.875,-2.375,-21.0625,-8.921875,-3.578125,0.3984375,904.7407837,-10.97600555,41.14323044,7.558237076,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528292,0,-0.001953125,0.001953125,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,37.8125,-2.6875,-20,-8.921875,-3.578125,0.3984375,904.7131958,-10.71706295,41.14746857,7.554517746,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528312,-0.00390625,-0.001953125,-0.001953125,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.9375,-3.4375,-20.625,-8.921875,-3.578125,0.3984375,904.7346191,-10.91787529,41.13760757,7.551926613,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528332,0.001953125,0,0,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5,-3.0625,-20.1875,-8.921875,-3.578125,0.3984375,904.6918945,-10.52153492,41.14240646,7.549342632,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528352,0,-0.001953125,0,-0.01171875,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.875,-1.375,-21.5,-8.921875,-3.578125,0.3984375,904.7175903,-10.75933933,41.13851547,7.547017097,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528372,0.001953125,-0.001953125,0.001953125,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.125,-2.3125,-19.1875,-8.9296875,-3.578125,0.3984375,904.7123413,-10.71177864,41.13501358,7.544923782,267.2062378,788.7039185,789.046936,5.394052029
JUPITERC,2,439,10528392,0.001953125,0.001953125,0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5625,-3.125,-21.125,-8.9296875,-3.578125,0.3984375,904.7123413,-10.71177864,41.13733292,7.543039799,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528412,-0.005859375,-0.001953125,-0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.5625,-3.125,-21.125,-8.9296875,-3.578125,0.3984375,904.6757202,-10.36828232,41.13941956,7.540840626,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528432,0.00390625,0,0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.53515625,0.36328125,40.125,-2.3125,-19.75,-8.9296875,-3.578125,0.3984375,904.7001343,-10.59551811,41.13856506,7.538861275,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528452,0.001953125,-0.001953125,-0.001953125,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,40.125,-1.9375,-19.6875,-8.9296875,-3.578125,0.3984375,904.6937256,-10.53738785,41.14052963,7.537583828,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528472,0,0,0,-0.00390625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,39.1875,-1,-21.4375,-8.9296875,-3.578125,0.3984375,904.7000732,-10.59551811,41.14229584,7.53693819,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528492,-0.001953125,-0.001953125,0,-0.00390625,0.00390625,0.0390625,-8.93359375,-3.57421875,0.3984375,39.5625,-2,-20.625,-8.9296875,-3.578125,0.3984375,904.749939,-11.06055832,41.14388657,7.535348892,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528512,-0.001953125,-0.001953125,0.001953125,-0.00390625,0.00390625,0,-8.9296875,-3.61328125,0.3984375,39.8125,-1.9375,-19.625,-8.9296875,-3.578125,0.3984375,904.7053833,-10.64307976,41.1398468,7.534926414,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528532,0.001953125,0.001953125,0,-0.00390625,0.00390625,-0.03515625,-8.9296875,-3.57421875,0.36328125,39.125,-2.3125,-19.1875,-8.9296875,-3.578125,0.3984375,904.7240601,-10.8174696,41.14168167,7.533790588,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528552,0,0.001953125,-0.001953125,-0.00390625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.9375,-3.125,-21.0625,-8.9296875,-3.578125,0.3984375,904.7288208,-10.86503029,41.14607239,7.533524036,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528572,-0.001953125,-0.001953125,-0.001953125,0.03515625,0.00390625,0,-8.93359375,-3.57421875,0.3984375,38.4375,-3.375,-19.6875,-8.9296875,-3.578125,0.3984375,904.713623,-10.72234726,41.13908005,7.533284187,267.2062378,850.6369019,851.0062866,5.1769104
JUPITERC,2,439,10528592,0,0,0,0.03515625,0.00390625,0,-8.89453125,-3.57421875,0.3984375,39.875,-2.4375,-21.5625,-8.9296875,-3.578125,0.3984375,904.7133179,-10.71706295,41.14099121,7.53281641,267.2062378,850.6369019,851.0062866,5.1769104
