time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa
2.86000000,-0.19632454,-0.05746084,47.19929153,0.00745685,0.02769688,1.49137021,0.00001320,-0.00001500,-0.00004500,85287.04000000
2.88000000,-0.15322891,-0.02394202,47.21365674,0.00958738,0.03089267,1.50947971,0.00001320,-0.00001440,-0.00004140,85274.08000000
2.90000000,-0.12449849,-0.00957681,47.22802195,0.01065264,0.03195793,1.52226288,0.00001200,-0.00001500,-0.00004320,85251.52000000
2.92000000,-0.09097966,0.00478840,47.25675237,0.01278317,0.03302320,1.53930711,0.00001320,-0.00001560,-0.00004500,85238.08000000
2.94000000,-0.04788403,0.01436521,47.30942480,0.01597897,0.03302320,1.55315555,0.00001440,-0.00001620,-0.00004620,85220.32000000
2.96000000,0.00478840,0.02394202,47.28548279,0.01704423,0.03195793,1.56700399,0.00001440,-0.00001320,-0.00004440,85207.68000000
2.98000000,0.05267244,0.02394202,47.29027119,0.01597897,0.02982740,1.58191769,0.00001440,-0.00001260,-0.00004320,85186.72000000
3.00000000,0.08140286,0.00478840,47.29027119,0.01917476,0.02876214,1.59789665,0.00001320,-0.00001140,-0.00004500,85165.28000000
3.02000000,0.12449849,-0.00957681,47.29027119,0.01917476,0.02663161,1.61387562,0.00001620,-0.00000840,-0.00004440,85153.44000000
3.04000000,0.15801731,-0.04788403,47.30942480,0.02130529,0.02343582,1.62772406,0.00001560,-0.00001260,-0.00004320,85127.20000000
3.06000000,0.18674773,-0.06703765,47.29984800,0.02130529,0.02130529,1.64050723,0.00001560,-0.00001080,-0.00004440,85109.28000000
3.08000000,0.20590134,-0.06703765,47.29984800,0.02130529,0.01704423,1.65648620,0.00001500,-0.00001200,-0.00004380,85087.20000000
3.10000000,0.22505496,-0.10055647,47.28548279,0.01917476,0.01278317,1.67139990,0.00001680,-0.00001080,-0.00004500,85069.92000000
3.12000000,0.21068975,-0.12449849,47.37167405,0.01810950,0.01065264,1.68631360,0.00001740,-0.00000900,-0.00004440,85059.36000000
3.14000000,0.22026655,-0.13886370,47.38125085,0.01704423,0.00639159,1.70016204,0.00001920,-0.00000840,-0.00004380,85033.76000000
3.16000000,0.20111294,-0.17238252,47.36209724,0.01597897,0.00319579,1.71614101,0.00001740,-0.00000960,-0.00004380,85015.36000000
3.18000000,0.19153613,-0.18674773,47.39561606,0.01171791,0.00106526,1.72998944,0.00001680,-0.00000840,-0.00004380,84985.60000000
3.20000000,0.17717092,-0.18195933,47.41476968,0.01278317,-0.00213053,1.74596841,0.00001680,-0.00000660,-0.00004440,84981.12000000
3.22000000,0.14365210,-0.19153613,47.42913489,0.00852212,-0.00532632,1.75981685,0.00001800,-0.00000540,-0.00004200,84954.40000000
3.24000000,0.09097966,-0.18674773,47.42434648,0.00745685,-0.00639159,1.77473055,0.00001920,-0.00000720,-0.00004260,84933.12000000
3.26000000,0.06703765,-0.16759412,47.43392329,0.00532632,-0.00852212,1.78857899,0.00001920,-0.00000420,-0.00004380,84916.32000000
3.28000000,0.02394202,-0.14844050,47.42434648,0.00319579,-0.01065264,1.80455795,0.00002100,-0.00000480,-0.00004320,84904.32000000
3.30000000,0.00000000,-0.14365210,47.40998127,0.00213053,-0.00958738,1.81947166,0.00001920,-0.00000300,-0.00004320,84885.12000000
3.32000000,-0.03351882,-0.11013328,47.41955808,-0.00106526,-0.01065264,1.83332009,0.00001800,-0.00000240,-0.00004380,84866.72000000
3.34000000,-0.04788403,-0.06224924,47.42913489,-0.00213053,-0.01065264,1.84823380,0.00002040,-0.00000420,-0.00004320,84836.48000000
