time,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,mag_x_T,mag_y_T,mag_z_T,pressure_Pa,sim_z,sim_vz,sim_az,sim_ax_loc_ms2,sim_ay_loc_ms2,sim_az_loc_ms2,sim_mx_T,sim_my_T,sim_mz_T,sim_gx_rads,sim_gy_rads,sim_gz_rads,sim_q0,sim_q1,sim_q2,sim_q3,sim_tilt,sim_pressure_Pa
0.80000000,-0.49320554,-0.47405193,46.62947153,0.00106526,-0.00106526,0.00745685,0.00000000,-0.00001860,0.00001440,86132.32000000,0.52868296,6.08266743,36.79124398,-0.48295845,-0.48295845,46.64853086,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86116.98231066
0.82000000,-0.50278235,-0.51714756,46.61510632,0.00106526,-0.00106526,0.00852212,0.00000000,-0.00002040,0.00001380,86130.08000000,0.65769343,6.81835221,36.77678026,-0.48295843,-0.48295843,46.63403143,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86115.65483691
0.84000000,-0.50757075,-0.48841714,46.61510632,0.00106526,0.00000000,0.00958738,0.00000120,-0.00001920,0.00001500,86138.08000000,0.80141466,7.55372541,36.76057857,-0.48295841,-0.48295841,46.61778973,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86114.17599440
0.86000000,-0.49320554,-0.47405193,46.58637590,0.00106526,0.00000000,0.00852212,0.00000060,-0.00001980,0.00001380,86123.04000000,0.95984028,8.28880325,36.74722953,-0.48295838,-0.48295838,46.60440761,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86112.54584872
0.88000000,-0.48362874,-0.48362874,46.56722229,0.00106526,-0.00213053,0.00852212,0.00000120,-0.00001920,0.00001380,86116.64000000,1.13296481,9.02361634,36.73410937,-0.48295836,-0.48295836,46.59125488,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86110.76445628
0.90000000,-0.49799395,-0.48841714,46.58637590,0.00000000,-0.00213053,0.00852212,0.00000180,-0.00001920,0.00001380,86119.84000000,1.32078305,9.75816786,36.72101425,-0.48295833,-0.48295833,46.57812721,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86108.83187049
0.92000000,-0.50757075,-0.49799395,46.56722229,0.00106526,-0.00213053,0.00852212,-0.00000120,-0.00001920,0.00001440,86119.36000000,1.52328966,10.49245493,36.70763678,-0.48295830,-0.48295830,46.56471645,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86106.74814649
0.94000000,-0.49799395,-0.51714756,46.53370347,0.00000000,0.00106526,0.00745685,0.00000000,-0.00001800,0.00001560,86118.08000000,1.74047939,11.22647145,36.69397275,-0.48295826,-0.48295826,46.55101838,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86104.51333811
0.96000000,-0.51714756,-0.48841714,46.54328027,0.00213053,-0.00106526,0.00852212,0.00000000,-0.00001920,0.00001380,86113.60000000,1.97234670,11.96021425,36.68039415,-0.48295823,-0.48295823,46.53740591,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86102.12750244
0.98000000,-0.48841714,-0.50278235,46.51933826,0.00000000,-0.00213053,0.00745685,0.00000060,-0.00001920,0.00001260,86113.92000000,2.21888617,12.69368782,36.66693355,-0.48295819,-0.48295819,46.52391168,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86099.59069526
1.00000000,-0.52193596,-0.48362874,46.48581943,0.00106526,-0.00319579,0.00852212,0.00000060,-0.00001980,0.00001440,86098.72000000,2.48009301,13.42698702,36.66296403,-0.48295815,-0.48295815,46.51993167,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86096.90296582
1.02000000,-0.51235916,-0.49799395,46.50976145,0.00106526,-0.00106526,0.00852212,0.00000120,-0.00001920,0.00001320,86103.84000000,2.75596503,14.16020428,36.65872116,-0.48295811,-0.48295811,46.51567759,0.00000066,-0.00001902,0.00001416,0.00000000,0.00000000,-0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86094.06433667
1.04000000,-0.50278235,-0.47884033,46.51933826,-0.00106526,-0.00106526,0.00958738,0.00000120,-0.00001800,0.00001320,86096.96000000,3.04650051,14.89333318,36.65412431,-0.48295807,-0.48295807,46.51106862,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86091.07482547
1.06000000,-0.49320554,-0.49799395,46.49539624,0.00000000,-0.00213053,0.00745685,0.00000000,-0.00001920,0.00001500,86090.88000000,3.35169765,15.62636613,36.64913871,-0.48295802,-0.48295802,46.50606990,0.00000066,-0.00001902,0.00001416,-0.00000000,0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86087.93445086
1.08000000,-0.51235916,-0.48841714,46.48581943,0.00000000,-0.00319579,0.00745685,0.00000060,-0.00001980,0.00001440,86117.12000000,3.67155441,16.35929561,36.64378019,-0.48295797,-0.48295797,46.50069731,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86084.64323378
1.10000000,-0.47405193,-0.47884033,46.48581943,-0.00213053,0.00000000,0.00745685,0.00000000,-0.00001860,0.00001260,86096.00000000,4.00606871,17.09212377,36.63921019,-0.48295792,-0.48295792,46.49611513,0.00000066,-0.00001902,0.00001416,0.00000000,-0.00000000,0.00000000,0.56606120,0.00635993,0.03431510,-0.82362415,0.21923548,86081.20119551
1.12000000,-0.16759412,0.18195933,46.44751221,0.00000000,-0.00106526,0.00958738,0.00000060,-0.00001980,0.00001320,86089.76000000,4.35523957,17.82485126,36.57799107,0.08516648,0.11166086,46.49223808,0.00000066,-0.00001902,0.00001416,0.00004245,-0.00003146,0.00015642,0.56606121,0.00635993,0.03431510,-0.82362414,0.21923541,86077.60834626
1.14000000,-0.15322891,0.19153613,46.47624263,0.00532632,-0.00426106,0.02237055,0.00000000,-0.00001920,0.00001380,86074.40000000,4.71905334,18.55645057,36.58193530,0.08780560,0.11533759,46.49633399,0.00000067,-0.00001902,0.00001416,0.00401281,-0.00297149,0.01485907,0.56612311,0.00636160,0.03428951,-0.82358265,0.21892333,86073.86482652
1.16000000,-0.16759412,0.16759412,46.48103103,0.00745685,-0.00639159,0.03834952,-0.00000060,-0.00001920,0.00001380,86090.24000000,5.09749901,19.28813065,36.58602618,0.09029243,0.11878035,46.50022103,0.00000067,-0.00001901,0.00001417,0.00808606,-0.00598607,0.03009629,0.56630900,0.00636666,0.03421301,-0.82345798,0.21799162,86069.97074943
1.18000000,-0.16280571,0.17717092,46.44751221,0.01384844,-0.00852212,0.05326322,0.00000120,-0.00001800,0.00001440,86079.68000000,5.49057912,20.01989489,36.59048673,0.09260841,0.12195751,46.50411287,0.00000068,-0.00001901,0.00001417,0.01225004,-0.00907175,0.04583987,0.56662319,0.00637523,0.03408432,-0.82324709,0.21642919,86065.92608897
1.20000000,-0.14844050,0.20111294,46.50018464,0.01704423,-0.01597897,0.07243798,0.00000060,-0.00001980,0.00001500,86076.64000000,5.89829544,20.75175466,36.59547429,0.09473270,0.12483514,46.50815989,0.00000070,-0.00001901,0.00001418,0.01649156,-0.01222477,0.06206071,0.56706964,0.00638738,0.03390231,-0.82294705,0.21422979,86061.73082681
1.22000000,-0.16759412,0.20111294,46.48103103,0.02024002,-0.01810950,0.08628642,0.00000000,-0.00001860,0.00001320,86073.44000000,6.32065000,21.48371937,36.60110317,0.09664584,0.12738204,46.51247227,0.00000073,-0.00001900,0.00001418,0.02079617,-0.01544087,0.07872857,0.56765200,0.00640313,0.03366601,-0.82255505,0.21139202,86057.38494229
1.24000000,-0.14365210,0.19153613,46.49539624,0.02556635,-0.02237055,0.10226539,0.00000000,-0.00001920,0.00001440,86065.76000000,6.75764496,22.21578561,36.60542657,0.09829435,0.12952225,46.51509339,0.00000075,-0.00001899,0.00001419,0.02514754,-0.01871499,0.09581136,0.56837371,0.00642244,0.03337454,-0.82206824,0.20791934,86052.88841289
1.26000000,-0.18674773,0.21068975,46.51933826,0.02769688,-0.02237055,0.12250541,0.00000180,-0.00001860,0.00001440,86052.64000000,7.20928212,22.94793819,36.60965554,0.09970744,0.13129283,46.51724501,0.00000079,-0.00001898,0.00001420,0.02952913,-0.02204174,0.11327844,0.56923768,0.00644520,0.03302726,-0.82148405,0.20382128,86048.24122036
1.28000000,-0.14844050,0.19153613,46.50018464,0.03302320,-0.02343582,0.13954964,0.00000060,-0.00002040,0.00001380,86061.12000000,7.67556391,23.68028520,36.62509054,0.10083986,0.13263206,46.53025528,0.00000083,-0.00001897,0.00001422,0.03392335,-0.02541518,0.13109861,0.57024656,0.00647123,0.03262368,-0.82079997,0.19911266,86043.44333951
1.30000000,-0.14844050,0.19632454,46.57679910,0.03834952,-0.03089267,0.15659387,0.00000000,-0.00001860,0.00001560,86043.04000000,8.15649580,24.41294543,36.64098915,0.10166264,0.13350221,46.54336459,0.00000087,-0.00001896,0.00001423,0.03831019,-0.02882805,0.14923910,0.57140278,0.00650031,0.03216347,-0.82001341,0.19381376,86038.49471412
1.32000000,-0.16759412,0.18195933,46.55285708,0.04154531,-0.03302320,0.17576863,0.00000180,-0.00001920,0.00001380,86043.84000000,8.65208409,25.14592839,36.65734135,0.10215403,0.13387744,46.55657523,0.00000092,-0.00001894,0.00001425,0.04266922,-0.03227243,0.16766859,0.57270836,0.00653214,0.03164653,-0.81912197,0.18795092,86033.39527946
1.34000000,-0.15801731,0.20111294,46.55285708,0.04687164,-0.03834952,0.19281286,0.00000000,-0.00001860,0.00001440,86029.28000000,9.16233530,25.87924146,36.67402827,0.10227707,0.13371429,46.56978258,0.00000098,-0.00001893,0.00001426,0.04697870,-0.03573935,0.18635569,0.57416500,0.00656633,0.03107297,-0.81812329,0.18155631,86028.14496820
1.36000000,-0.15801731,0.22026655,46.56722229,0.05113269,-0.04154531,0.21411815,0.00000060,-0.00001800,0.00001320,86041.60000000,9.68725614,26.61289252,36.69106504,0.10195791,0.13292406,46.58301648,0.00000104,-0.00001891,0.00001428,0.05121589,-0.03921873,0.20526963,0.57577407,0.00660247,0.03044313,-0.81701508,0.17466784,86022.74371153
1.38000000,-0.17238252,0.21547815,46.58637590,0.05539375,-0.04261058,0.23329291,0.00000120,-0.00001800,0.00001380,86029.92000000,10.22685342,27.34687724,36.70751179,0.10123565,0.13156895,46.59536547,0.00000111,-0.00001889,0.00001430,0.05535668,-0.04269907,0.22437998,0.57753660,0.00664005,0.02975762,-0.81579508,0.16732917,86017.19143930
